Timestamp;PM10 1-min;PM2.5 1-min
2022-03-31 10:59:00;17.55000019;4
2022-03-31 11:01:00;17.30000019;4.5
2022-03-31 11:03:00;13.80000019;3.649999976
2022-03-31 11:05:00;13.049999714999998;3.3999999765
2022-03-31 11:07:00;13.30000019;3.25
2022-03-31 11:09:00;14.400000095;3.7999999525
2022-03-31 11:11:00;27.94999981;8.900000094500001
2022-03-31 11:13:00;16.599999429999997;5.849999904500001
2022-03-31 11:15:00;21.349999429999997;7
2022-03-31 11:17:00;25.69999981;8.149999857
2022-03-31 11:19:00;31.699998855;9.6000003805
2022-03-31 11:21:00;31.20000076;8.899999619
2022-03-31 11:23:00;29.650000570000003;11.0499997145
2022-03-31 11:25:00;24.55000019;8.249999761999998
2022-03-31 11:27:00;25.79999924;8.8000001905
2022-03-31 11:29:00;21.5;7.500000238
2022-03-31 11:31:00;26.19999981;8.099999904499999
2022-03-31 11:33:00;23.94999981;7.899999856999999
2022-03-31 11:35:00;25.599999429999997;9.400000095500001
2022-03-31 11:37:00;24.95000076;8.3000001905
2022-03-31 11:39:00;22.79999924;7.349999904500001
2022-03-31 11:41:00;27.89999962;7.5
2022-03-31 11:43:00;25.25;7.8000001905
2022-03-31 11:45:00;32.19999981;9.4499998095
2022-03-31 11:47:00;26.39999962;7.199999809
2022-03-31 11:49:00;22.54999924;6.4500000475
2022-03-31 11:51:00;21.19999981;6.650000095499999
2022-03-31 11:53:00;20.79999924;6.900000095499999
2022-03-31 11:55:00;22.5;7.699999808999999
2022-03-31 11:57:00;25.599999429999997;7.25
2022-03-31 11:59:00;17.45000076;6
2022-03-31 12:01:00;18.05000019;5.9500000475
2022-03-31 12:03:00;20.14999962;6.099999905
2022-03-31 12:05:00;16.94999981;5.450000048
2022-03-31 12:07:00;20.400000570000003;5.899999857
2022-03-31 12:09:00;21.69999981;6.75
2022-03-31 12:11:00;20.30000019;5.700000048
2022-03-31 12:13:00;19.150000570000003;5.899999857
2022-03-31 12:15:00;22.89999962;7.049999952
2022-03-31 12:17:00;19.25;6
